date,close,secid
2022-10-03,1013.4,NVTK
2022-10-04,1007.0,NVTK
2022-10-05,1000.0,NVTK
2022-10-06,963.2,NVTK
2022-10-07,906.4,NVTK
2022-10-10,960.0,NVTK
2022-10-11,965.8,NVTK
2022-10-12,972.8,NVTK
2022-10-13,981.0,NVTK
2022-10-14,974.0,NVTK
2022-10-17,1008.4,NVTK
2022-10-18,988.4,NVTK
2022-10-19,995.0,NVTK
2022-10-20,1003.2,NVTK
2022-10-21,1007.6,NVTK
2022-10-24,1006.8,NVTK
2022-10-25,1036.8,NVTK
2022-10-26,1041.8,NVTK
2022-10-27,1078.0,NVTK
2022-10-28,1106.2,NVTK
2022-10-31,1104.0,NVTK
2022-11-01,1109.2,NVTK
2022-11-02,1102.4,NVTK
2022-11-03,1108.0,NVTK
2022-11-07,1140.8,NVTK
2022-11-08,1134.8,NVTK
2022-11-09,1105.0,NVTK
2022-11-10,1124.0,NVTK
2022-11-11,1113.0,NVTK
2022-11-14,1118.0,NVTK
2022-11-15,1084.6,NVTK
2022-11-16,1109.0,NVTK
2022-11-17,1099.8,NVTK
2022-11-18,1092.2,NVTK
2022-11-21,1075.4,NVTK
2022-11-22,1073.2,NVTK
2022-11-23,1089.6,NVTK
2022-11-24,1078.0,NVTK
2022-11-25,1065.4,NVTK
2022-11-28,1037.8,NVTK
2022-11-29,1039.8,NVTK
2022-11-30,1040.0,NVTK
2022-12-01,1055.4,NVTK
2022-12-02,1046.0,NVTK
2022-12-05,1045.0,NVTK
2022-12-06,1035.0,NVTK
2022-12-07,1036.0,NVTK
2022-12-08,1048.2,NVTK
2022-12-09,1042.6,NVTK
2022-12-12,1040.8,NVTK
2022-12-13,1035.0,NVTK
2022-12-14,1029.0,NVTK
2022-12-15,1006.8,NVTK
2022-12-16,1016.0,NVTK
2022-12-19,1010.6,NVTK
2022-12-20,1053.4,NVTK
2022-12-21,1061.0,NVTK
2022-12-22,1049.0,NVTK
2022-12-23,1048.0,NVTK
2022-12-26,1052.4,NVTK
2022-12-27,1052.0,NVTK
2022-12-28,1051.2,NVTK
2022-12-29,1064.2,NVTK
2022-12-30,1078.4,NVTK
2023-01-03,1072.6,NVTK
2023-01-04,1060.8,NVTK
2023-01-05,1053.0,NVTK
2023-01-06,1052.6,NVTK
2023-01-09,1051.8,NVTK
2023-01-10,1039.6,NVTK
2023-01-11,1044.2,NVTK
2023-01-12,1040.0,NVTK
2023-01-13,1042.0,NVTK
2023-01-16,1050.6,NVTK
2023-01-17,1042.0,NVTK
2023-01-18,1031.8,NVTK
2023-01-19,1014.8,NVTK
2023-01-20,1027.6,NVTK
2023-01-23,1024.6,NVTK
2023-01-24,1020.2,NVTK
2023-01-25,1018.2,NVTK
2023-01-26,1017.6,NVTK
2023-01-27,1022.6,NVTK
2023-01-30,1022.4,NVTK
2023-01-31,1029.8,NVTK
2023-02-01,1026.6,NVTK
2023-02-02,1027.8,NVTK
2023-02-03,1030.2,NVTK
2023-02-06,1098.0,NVTK
2023-02-07,1089.0,NVTK
2023-02-08,1074.0,NVTK
2023-02-09,1072.0,NVTK
2023-02-10,1083.6,NVTK
2023-02-13,1073.0,NVTK
2023-02-14,1058.4,NVTK
2023-02-15,1026.2,NVTK
2023-02-16,1030.8,NVTK
2023-02-17,1031.4,NVTK
2023-02-20,1033.2,NVTK
2023-02-21,1045.0,NVTK
2023-02-22,1045.0,NVTK
2023-02-24,1042.6,NVTK
2023-02-27,1066.6,NVTK
2023-02-28,1065.0,NVTK
2023-03-01,1073.4,NVTK
2023-03-02,1056.6,NVTK
2023-03-03,1072.2,NVTK
2023-03-06,1077.0,NVTK
2023-03-07,1074.4,NVTK
2023-03-09,1073.4,NVTK
2023-03-10,1064.0,NVTK
2023-03-13,1061.8,NVTK
2023-03-14,1059.2,NVTK
2023-03-15,1048.4,NVTK
2023-03-16,1064.0,NVTK
2023-03-17,1074.6,NVTK
2023-03-20,1122.2,NVTK
2023-03-21,1126.2,NVTK
2023-03-22,1128.8,NVTK
2023-03-23,1138.4,NVTK
2023-03-24,1141.8,NVTK
2023-03-27,1172.0,NVTK
2023-03-28,1160.0,NVTK
2023-03-29,1156.6,NVTK
2023-03-30,1153.6,NVTK
2023-03-31,1155.2,NVTK
2023-04-03,1167.4,NVTK
2023-04-04,1198.2,NVTK
2023-04-05,1203.6,NVTK
2023-04-06,1202.8,NVTK
2023-04-07,1228.2,NVTK
2023-04-10,1248.8,NVTK
2023-04-11,1219.0,NVTK
2023-04-12,1240.6,NVTK
2023-04-13,1260.0,NVTK
2023-04-14,1296.0,NVTK
2023-04-17,1317.6,NVTK
2023-04-18,1311.4,NVTK
2023-04-19,1294.2,NVTK
2023-04-20,1317.6,NVTK
2023-04-21,1321.4,NVTK
2023-04-24,1313.6,NVTK
2023-04-25,1314.4,NVTK
2023-04-26,1313.0,NVTK
2023-04-27,1320.0,NVTK
2023-04-28,1340.8,NVTK
2023-05-02,1270.0,NVTK
2023-05-03,1223.8,NVTK
2023-05-04,1229.8,NVTK
2023-05-05,1222.0,NVTK
2023-05-08,1215.2,NVTK
2023-05-10,1270.0,NVTK
2023-05-11,1269.2,NVTK
2023-05-12,1270.4,NVTK
2023-05-15,1300.0,NVTK
2023-05-16,1293.8,NVTK
2023-05-17,1295.4,NVTK
2023-05-18,1278.2,NVTK
2023-05-19,1263.6,NVTK
2023-05-22,1267.8,NVTK
2023-05-23,1294.0,NVTK
2023-05-24,1312.0,NVTK
2023-05-25,1295.2,NVTK
2023-05-26,1305.4,NVTK
2023-05-29,1307.4,NVTK
2023-05-30,1309.6,NVTK
2023-05-31,1298.4,NVTK
2023-06-01,1293.8,NVTK
2023-06-02,1340.4,NVTK
2023-06-05,1309.6,NVTK
2023-06-06,1347.4,NVTK
2023-06-07,1334.2,NVTK
2023-06-08,1339.8,NVTK
2023-06-09,1355.6,NVTK
2023-06-13,1385.8,NVTK
2023-06-14,1372.8,NVTK
2023-06-15,1388.6,NVTK
2023-06-16,1378.8,NVTK
2023-06-19,1377.6,NVTK
2023-06-20,1359.6,NVTK
2023-06-21,1364.4,NVTK
2023-06-22,1346.2,NVTK
2023-06-23,1317.0,NVTK
2023-06-26,1322.2,NVTK
2023-06-27,1332.2,NVTK
2023-06-28,1322.8,NVTK
2023-06-29,1326.4,NVTK
2023-06-30,1335.0,NVTK
2023-07-03,1322.4,NVTK
2023-07-04,1316.6,NVTK
2023-07-05,1322.4,NVTK
2023-07-06,1363.8,NVTK
2023-07-07,1396.4,NVTK
2023-07-10,1403.8,NVTK
2023-07-11,1418.8,NVTK
2023-07-12,1445.6,NVTK
2023-07-13,1423.0,NVTK
2023-07-14,1440.0,NVTK
2023-07-17,1468.2,NVTK
2023-07-18,1485.0,NVTK
2023-07-19,1479.4,NVTK
2023-07-20,1464.0,NVTK
2023-07-21,1481.0,NVTK
2023-07-24,1476.4,NVTK
2023-07-25,1472.0,NVTK
2023-07-26,1494.4,NVTK
2023-07-27,1496.0,NVTK
2023-07-28,1500.2,NVTK
2023-07-31,1519.4,NVTK
2023-08-01,1525.2,NVTK
2023-08-02,1556.2,NVTK
2023-08-03,1602.4,NVTK
2023-08-04,1577.0,NVTK
2023-08-07,1593.4,NVTK
2023-08-08,1594.4,NVTK
2023-08-09,1592.2,NVTK
2023-08-10,1639.0,NVTK
2023-08-11,1658.6,NVTK
2023-08-14,1624.4,NVTK
2023-08-15,1622.0,NVTK
2023-08-16,1598.6,NVTK
2023-08-17,1607.2,NVTK
2023-08-18,1644.2,NVTK
2023-08-21,1665.6,NVTK
2023-08-22,1681.6,NVTK
2023-08-23,1642.0,NVTK
2023-08-24,1674.4,NVTK
2023-08-25,1676.2,NVTK
2023-08-28,1681.6,NVTK
2023-08-29,1682.8,NVTK
2023-08-30,1688.6,NVTK
2023-08-31,1684.8,NVTK
2023-09-01,1688.0,NVTK
2023-09-04,1698.2,NVTK
2023-09-05,1703.8,NVTK
2023-09-06,1690.2,NVTK
2023-09-07,1663.6,NVTK
2023-09-08,1641.4,NVTK
2023-09-11,1622.0,NVTK
2023-09-12,1670.4,NVTK
2023-09-13,1646.4,NVTK
2023-09-14,1640.4,NVTK
2023-09-15,1656.0,NVTK
2023-09-18,1636.2,NVTK
2023-09-19,1599.6,NVTK
2023-09-20,1625.6,NVTK
2023-09-21,1596.2,NVTK
2023-09-22,1625.2,NVTK
2023-09-25,1605.2,NVTK
2023-09-26,1628.0,NVTK
2023-09-27,1647.2,NVTK
2023-09-28,1664.0,NVTK
2023-09-29,1666.2,NVTK
2023-10-02,1698.0,NVTK
2023-10-03,1706.0,NVTK
2023-10-04,1698.0,NVTK
2023-10-05,1710.8,NVTK
2023-10-06,1719.4,NVTK
2023-10-09,1756.2,NVTK
2023-10-10,1717.4,NVTK
2023-10-11,1690.2,NVTK
2023-10-12,1703.6,NVTK
2023-10-13,1708.4,NVTK
2023-10-16,1729.6,NVTK
2023-10-17,1728.6,NVTK
2023-10-18,1730.0,NVTK
2023-10-19,1723.2,NVTK
2023-10-20,1708.6,NVTK
2023-10-23,1688.0,NVTK
2023-10-24,1679.4,NVTK
2023-10-25,1695.0,NVTK
2023-10-26,1682.0,NVTK
2023-10-27,1678.4,NVTK
2023-10-30,1681.0,NVTK
2023-10-31,1661.0,NVTK
2023-11-01,1659.0,NVTK
2023-11-02,1639.8,NVTK
2023-11-03,1608.4,NVTK
2023-11-06,1644.4,NVTK
2023-11-07,1634.2,NVTK
2023-11-08,1623.4,NVTK
2023-11-09,1612.2,NVTK
2023-11-10,1618.2,NVTK
2023-11-13,1623.6,NVTK
2023-11-14,1594.0,NVTK
2023-11-15,1566.8,NVTK
2023-11-16,1538.2,NVTK
2023-11-17,1536.0,NVTK
2023-11-20,1545.6,NVTK
2023-11-21,1539.0,NVTK
2023-11-22,1525.8,NVTK
2023-11-23,1511.2,NVTK
2023-11-24,1514.0,NVTK
2023-11-27,1510.4,NVTK
2023-11-28,1509.2,NVTK
2023-11-29,1493.6,NVTK
2023-11-30,1510.0,NVTK
2023-12-01,1500.0,NVTK
2023-12-04,1505.4,NVTK
2023-12-05,1542.4,NVTK
2023-12-06,1505.8,NVTK
2023-12-07,1515.2,NVTK
2023-12-08,1531.4,NVTK
2023-12-11,1491.0,NVTK
2023-12-12,1496.4,NVTK
2023-12-13,1507.6,NVTK
2023-12-14,1460.2,NVTK
2023-12-15,1494.6,NVTK
2023-12-18,1501.0,NVTK
2023-12-19,1531.4,NVTK
2023-12-20,1531.2,NVTK
2023-12-21,1478.2,NVTK
2023-12-22,1489.6,NVTK
2023-12-25,1478.0,NVTK
2023-12-26,1476.2,NVTK
2023-12-27,1450.6,NVTK
2023-12-28,1448.0,NVTK
2023-12-29,1463.2,NVTK
2024-01-03,1484.8,NVTK
2024-01-04,1479.6,NVTK
2024-01-05,1480.4,NVTK
2024-01-08,1487.2,NVTK
2024-01-09,1489.0,NVTK
2024-01-10,1513.0,NVTK
2024-01-11,1505.4,NVTK
2024-01-12,1500.2,NVTK
2024-01-15,1492.2,NVTK
2024-01-16,1474.8,NVTK
2024-01-17,1475.2,NVTK
2024-01-18,1466.0,NVTK
2024-01-19,1457.0,NVTK
2024-01-22,1444.6,NVTK
2024-01-23,1431.0,NVTK
2024-01-24,1447.6,NVTK
2024-01-25,1435.8,NVTK
2024-01-26,1423.6,NVTK
2024-01-29,1435.8,NVTK
2024-01-30,1434.2,NVTK
2024-01-31,1439.0,NVTK
2024-02-01,1445.6,NVTK
2024-02-02,1443.4,NVTK
2024-02-05,1494.0,NVTK
2024-02-06,1477.4,NVTK
2024-02-07,1469.8,NVTK
2024-02-08,1438.4,NVTK
2024-02-09,1425.0,NVTK
2024-02-12,1408.8,NVTK
2024-02-13,1422.0,NVTK
2024-02-14,1411.8,NVTK
2024-02-15,1409.0,NVTK
2024-02-16,1409.6,NVTK
2024-02-19,1388.2,NVTK
2024-02-20,1379.2,NVTK
2024-02-21,1358.8,NVTK
2024-02-22,1337.4,NVTK
2024-02-26,1351.6,NVTK
2024-02-27,1375.2,NVTK
2024-02-28,1346.4,NVTK
2024-02-29,1349.6,NVTK
2024-03-01,1348.0,NVTK
2024-03-04,1337.8,NVTK
2024-03-05,1343.2,NVTK
2024-03-06,1385.0,NVTK
2024-03-07,1389.6,NVTK
2024-03-11,1396.0,NVTK
2024-03-12,1417.8,NVTK
2024-03-13,1406.6,NVTK
2024-03-14,1399.8,NVTK
2024-03-15,1400.0,NVTK
2024-03-18,1404.6,NVTK
2024-03-19,1370.8,NVTK
2024-03-20,1369.6,NVTK
2024-03-21,1360.8,NVTK
2024-03-22,1346.0,NVTK
2024-03-25,1365.4,NVTK
2024-03-26,1316.8,NVTK
2024-03-27,1304.6,NVTK
2024-03-28,1318.4,NVTK
2024-03-29,1312.6,NVTK
2024-04-01,1316.6,NVTK
2024-04-02,1283.2,NVTK
2024-04-03,1287.0,NVTK
2024-04-04,1297.4,NVTK
2024-04-05,1283.8,NVTK
2024-04-08,1283.6,NVTK
2024-04-09,1274.0,NVTK
2024-04-10,1277.2,NVTK
2024-04-11,1283.2,NVTK
2024-04-12,1283.0,NVTK
2024-04-15,1301.0,NVTK
2024-04-16,1292.8,NVTK
2024-04-17,1283.8,NVTK
2024-04-18,1279.2,NVTK
2024-04-19,1276.2,NVTK
2024-04-22,1264.4,NVTK
2024-04-23,1249.8,NVTK
2024-04-24,1251.4,NVTK
2024-04-25,1239.6,NVTK
2024-04-26,1236.6,NVTK
2024-04-27,1229.0,NVTK
2024-04-29,1228.6,NVTK
2024-04-30,1235.2,NVTK
2024-05-02,1231.0,NVTK
2024-05-03,1231.6,NVTK
2024-05-06,1221.4,NVTK
2024-05-07,1239.2,NVTK
2024-05-08,1227.2,NVTK
2024-05-10,1229.2,NVTK
2024-05-13,1239.8,NVTK
2024-05-14,1227.2,NVTK
2024-05-15,1222.8,NVTK
2024-05-16,1224.8,NVTK
2024-05-17,1221.0,NVTK
2024-05-20,1195.4,NVTK
2024-05-21,1176.0,NVTK
2024-05-22,1184.4,NVTK
2024-05-23,1164.8,NVTK
2024-05-24,1120.4,NVTK
2024-05-27,1130.8,NVTK
2024-05-28,1113.2,NVTK
2024-05-29,1117.8,NVTK
2024-05-30,1085.0,NVTK
2024-05-31,1084.0,NVTK
2024-06-03,1073.6,NVTK
2024-06-04,1076.4,NVTK
2024-06-05,1057.8,NVTK
2024-06-06,1038.4,NVTK
2024-06-07,1034.4,NVTK
2024-06-10,1026.0,NVTK
2024-06-11,1078.0,NVTK
2024-06-13,1047.0,NVTK
2024-06-14,1089.6,NVTK
2024-06-17,1065.0,NVTK
2024-06-18,1033.2,NVTK
2024-06-19,1056.0,NVTK
2024-06-20,1054.8,NVTK
2024-06-21,1040.0,NVTK
2024-06-24,1043.2,NVTK
2024-06-25,1056.4,NVTK
2024-06-26,1056.4,NVTK
2024-06-27,1048.4,NVTK
2024-06-28,1091.8,NVTK
2024-07-01,1097.0,NVTK
2024-07-02,1134.6,NVTK
2024-07-03,1101.4,NVTK
2024-07-04,1088.2,NVTK
2024-07-05,1096.6,NVTK
2024-07-08,1082.6,NVTK
2024-07-09,1062.2,NVTK
2024-07-10,1013.0,NVTK
2024-07-11,1045.8,NVTK
2024-07-12,1024.8,NVTK
2024-07-15,1003.8,NVTK
2024-07-16,1021.6,NVTK
2024-07-17,1034.6,NVTK
2024-07-18,1074.0,NVTK
2024-07-19,1085.8,NVTK
2024-07-22,1102.4,NVTK
2024-07-23,1086.6,NVTK
2024-07-24,1085.8,NVTK
2024-07-25,1090.4,NVTK
2024-07-26,1067.2,NVTK
2024-07-29,1020.8,NVTK
2024-07-30,1048.6,NVTK
2024-07-31,1043.6,NVTK
2024-08-01,1029.0,NVTK
2024-08-02,1018.4,NVTK
2024-08-05,1005.2,NVTK
2024-08-06,1010.2,NVTK
2024-08-07,1012.0,NVTK
2024-08-08,1018.0,NVTK
2024-08-09,1015.0,NVTK
2024-08-12,1035.0,NVTK
2024-08-13,1055.0,NVTK
2024-08-14,1035.6,NVTK
2024-08-15,1029.0,NVTK
2024-08-16,1008.4,NVTK
2024-08-19,1019.8,NVTK
2024-08-20,1006.0,NVTK
2024-08-21,995.4,NVTK
2024-08-22,950.4,NVTK
2024-08-23,924.8,NVTK
2024-08-26,1011.2,NVTK
2024-08-27,986.4,NVTK
2024-08-28,978.8,NVTK
2024-08-29,997.8,NVTK
2024-08-30,977.2,NVTK
2024-09-02,958.0,NVTK
2024-09-03,952.6,NVTK
2024-09-04,966.8,NVTK
2024-09-05,949.2,NVTK
2024-09-06,964.4,NVTK
2024-09-09,994.6,NVTK
2024-09-10,986.0,NVTK
2024-09-11,964.2,NVTK
2024-09-12,956.0,NVTK
2024-09-13,968.6,NVTK
2024-09-16,985.0,NVTK
2024-09-17,993.6,NVTK
2024-09-18,984.8,NVTK
2024-09-19,997.4,NVTK
2024-09-20,1002.0,NVTK
2024-09-23,1001.4,NVTK
2024-09-24,1040.2,NVTK
2024-09-25,1023.8,NVTK
2024-09-26,1015.6,NVTK
2024-09-27,1025.6,NVTK
2024-09-30,1004.2,NVTK
2024-10-01,1007.8,NVTK
2024-10-02,980.2,NVTK
2024-10-03,993.6,NVTK
2024-10-04,999.8,NVTK
2024-10-07,993.6,NVTK
2024-10-08,985.8,NVTK
2024-10-09,976.8,NVTK
2024-10-10,985.6,NVTK
2024-10-11,957.8,NVTK
2024-10-14,969.4,NVTK
2024-10-15,974.2,NVTK
2024-10-16,970.6,NVTK
2024-10-17,958.6,NVTK
2024-10-18,956.6,NVTK
2024-10-21,958.4,NVTK
2024-10-22,960.6,NVTK
2024-10-23,928.8,NVTK
2024-10-24,922.0,NVTK
2024-10-25,903.4,NVTK
2024-10-28,868.4,NVTK
2024-10-29,865.4,NVTK
2024-10-30,862.0,NVTK
2024-10-31,843.8,NVTK
2024-11-01,854.6,NVTK
2024-11-02,868.0,NVTK
2024-11-05,867.2,NVTK
2024-11-06,895.2,NVTK
2024-11-07,923.2,NVTK
2024-11-08,944.8,NVTK
2024-11-11,944.6,NVTK
2024-11-12,927.8,NVTK
2024-11-13,902.4,NVTK
2024-11-14,893.8,NVTK
2024-11-15,917.8,NVTK
2024-11-18,898.8,NVTK
2024-11-19,875.0,NVTK
2024-11-20,847.8,NVTK
2024-11-21,864.8,NVTK
2024-11-22,822.8,NVTK
2024-11-25,822.8,NVTK
2024-11-26,807.8,NVTK
2024-11-27,828.0,NVTK
2024-11-28,816.6,NVTK
2024-11-29,835.6,NVTK
2024-12-02,846.2,NVTK
2024-12-03,824.0,NVTK
2024-12-04,800.0,NVTK
2024-12-05,830.4,NVTK
2024-12-06,833.2,NVTK
2024-12-09,829.2,NVTK
2024-12-10,811.6,NVTK
2024-12-11,810.0,NVTK
2024-12-12,791.2,NVTK
2024-12-13,790.2,NVTK
2024-12-16,767.2,NVTK
2024-12-17,771.6,NVTK
2024-12-18,784.8,NVTK
2024-12-19,814.4,NVTK
2024-12-20,894.0,NVTK
2024-12-23,944.0,NVTK
2024-12-24,915.4,NVTK
2024-12-25,929.4,NVTK
2024-12-26,949.8,NVTK
2024-12-27,949.2,NVTK
2024-12-28,951.8,NVTK
2024-12-30,996.0,NVTK
2025-01-03,963.8,NVTK
2025-01-06,965.0,NVTK
2025-01-08,976.6,NVTK
2025-01-09,930.8,NVTK
2025-01-10,969.0,NVTK
2025-01-13,1007.4,NVTK
2025-01-14,1009.0,NVTK
2025-01-15,1007.8,NVTK
2025-01-16,990.2,NVTK
2025-01-17,1006.0,NVTK
2025-01-20,974.4,NVTK
2025-01-21,998.8,NVTK
2025-01-22,1017.6,NVTK
2025-01-23,1024.2,NVTK
2025-01-24,1029.8,NVTK
2025-01-27,1003.4,NVTK
2025-01-28,1022.4,NVTK
2025-01-29,1046.0,NVTK
2025-01-30,1085.6,NVTK
2025-01-31,1082.0,NVTK
2025-02-03,1070.2,NVTK
2025-02-04,1062.2,NVTK
2025-02-05,1100.0,NVTK
2025-02-06,1101.4,NVTK
2025-02-07,1101.8,NVTK
2025-02-10,1132.6,NVTK
2025-02-11,1167.8,NVTK
2025-02-12,1277.2,NVTK
2025-02-13,1255.8,NVTK
2025-02-14,1218.8,NVTK
2025-02-17,1292.8,NVTK
2025-02-18,1254.6,NVTK
2025-02-19,1280.0,NVTK
2025-02-20,1308.4,NVTK
2025-02-21,1326.4,NVTK
2025-02-24,1342.8,NVTK
2025-02-25,1327.8,NVTK
2025-02-26,1266.8,NVTK
2025-02-27,1254.4,NVTK
2025-02-28,1285.2,NVTK
2025-03-03,1255.2,NVTK
2025-03-04,1319.0,NVTK
2025-03-05,1286.4,NVTK
2025-03-06,1269.6,NVTK
2025-03-07,1287.0,NVTK
2025-03-10,1285.0,NVTK
2025-03-11,1265.8,NVTK
2025-03-12,1255.0,NVTK
2025-03-13,1263.8,NVTK
2025-03-14,1276.2,NVTK
2025-03-17,1290.0,NVTK
2025-03-18,1302.2,NVTK
2025-03-19,1322.2,NVTK
2025-03-20,1316.0,NVTK
2025-03-21,1305.8,NVTK
2025-03-24,1283.4,NVTK
2025-03-25,1315.8,NVTK
2025-03-26,1286.8,NVTK
2025-03-27,1277.6,NVTK
2025-03-28,1240.2,NVTK
2025-03-31,1216.6,NVTK
2025-04-01,1160.4,NVTK
2025-04-02,1225.8,NVTK
2025-04-03,1223.8,NVTK
2025-04-04,1145.4,NVTK
2025-04-07,1112.6,NVTK
2025-04-08,1048.8,NVTK
2025-04-09,1102.0,NVTK
2025-04-10,1062.0,NVTK
2025-04-11,1115.0,NVTK
2025-04-14,1115.6,NVTK
2025-04-15,1159.0,NVTK
2025-04-16,1190.2,NVTK
2025-04-17,1219.8,NVTK
2025-04-18,1193.0,NVTK
2025-04-21,1237.0,NVTK
2025-04-22,1244.8,NVTK
2025-04-23,1235.4,NVTK
2025-04-24,1249.0,NVTK
2025-04-25,1314.6,NVTK
2025-04-28,1266.2,NVTK
2025-04-29,1214.6,NVTK
2025-04-30,1186.8,NVTK
2025-05-02,1110.8,NVTK
2025-05-05,1077.8,NVTK
2025-05-06,1124.8,NVTK
2025-05-07,1149.0,NVTK
2025-05-08,1160.0,NVTK
2025-05-12,1200.6,NVTK
2025-05-13,1197.2,NVTK
2025-05-14,1144.2,NVTK
2025-05-15,1148.4,NVTK
2025-05-16,1149.8,NVTK
2025-05-19,1157.2,NVTK
2025-05-20,1141.0,NVTK
2025-05-21,1143.8,NVTK
2025-05-22,1106.6,NVTK
2025-05-23,1077.6,NVTK
2025-05-26,1031.8,NVTK
2025-05-27,1040.6,NVTK
2025-05-28,1113.0,NVTK
2025-05-29,1078.2,NVTK
2025-05-30,1101.8,NVTK
2025-06-02,1113.4,NVTK
2025-06-03,1132.0,NVTK
2025-06-04,1105.0,NVTK
2025-06-05,1112.8,NVTK
2025-06-06,1069.4,NVTK
2025-06-09,1043.4,NVTK
2025-06-10,1009.4,NVTK
2025-06-11,1028.0,NVTK
2025-06-13,1035.6,NVTK
2025-06-16,1023.8,NVTK
2025-06-17,1073.0,NVTK
2025-06-18,1061.8,NVTK
2025-06-19,1056.6,NVTK
2025-06-20,1040.8,NVTK
2025-06-23,1039.6,NVTK
2025-06-24,1046.6,NVTK
2025-06-25,1090.8,NVTK
2025-06-26,1078.0,NVTK
2025-06-27,1091.0,NVTK
2025-06-30,1097.6,NVTK
2025-07-01,1111.0,NVTK
2025-07-02,1093.8,NVTK
2025-07-03,1073.4,NVTK
2025-07-04,1050.2,NVTK
2025-07-07,1030.2,NVTK
2025-07-08,1016.4,NVTK
2025-07-09,1032.8,NVTK
2025-07-10,1037.0,NVTK
2025-07-11,991.4,NVTK
2025-07-14,1031.2,NVTK
2025-07-15,1046.8,NVTK
2025-07-16,1044.2,NVTK
2025-07-17,1034.0,NVTK
2025-07-18,1082.0,NVTK
2025-07-21,1091.6,NVTK
2025-07-22,1085.0,NVTK
2025-07-23,1071.4,NVTK
2025-07-24,1073.2,NVTK
2025-07-25,1052.8,NVTK
2025-07-28,1024.8,NVTK
2025-07-29,1028.0,NVTK
2025-07-30,1018.8,NVTK
2025-07-31,1014.2,NVTK
2025-08-01,1014.0,NVTK
2025-08-04,1058.2,NVTK
2025-08-05,1058.6,NVTK
2025-08-06,1083.8,NVTK
2025-08-07,1138.0,NVTK
2025-08-08,1195.8,NVTK
2025-08-11,1222.0,NVTK
2025-08-12,1244.0,NVTK
2025-08-13,1241.2,NVTK
2025-08-14,1264.4,NVTK
2025-08-15,1278.8,NVTK
2025-08-18,1269.8,NVTK
2025-08-19,1250.6,NVTK
2025-08-20,1215.0,NVTK
2025-08-21,1164.0,NVTK
2025-08-22,1184.8,NVTK
2025-08-25,1171.2,NVTK
2025-08-26,1172.0,NVTK
2025-08-27,1225.2,NVTK
2025-08-28,1217.0,NVTK
2025-08-29,1238.4,NVTK
2025-09-01,1225.6,NVTK
2025-09-02,1220.0,NVTK
2025-09-03,1226.8,NVTK
2025-09-04,1226.6,NVTK
2025-09-05,1239.8,NVTK
2025-09-08,1237.4,NVTK
2025-09-09,1250.8,NVTK
2025-09-10,1231.0,NVTK
2025-09-11,1219.4,NVTK
2025-09-12,1201.0,NVTK
2025-09-15,1198.8,NVTK
2025-09-16,1207.2,NVTK
2025-09-17,1228.0,NVTK
2025-09-18,1207.2,NVTK
2025-09-19,1167.2,NVTK
2025-09-22,1156.0,NVTK
2025-09-23,1117.2,NVTK
2025-09-24,1127.6,NVTK
2025-09-25,1119.4,NVTK
2025-09-26,1114.2,NVTK
2025-09-29,1099.4,NVTK
2025-09-30,1101.8,NVTK
2025-10-01,1116.8,NVTK
2025-10-02,1114.8,NVTK
2025-10-03,1084.0,NVTK
2025-10-06,1083.2,NVTK
2025-10-07,1073.6,NVTK
2025-10-08,1022.2,NVTK
2025-10-09,1056.6,NVTK
2025-10-10,1035.6,NVTK
2025-10-13,1033.8,NVTK
2025-10-14,1049.6,NVTK
2025-10-15,1076.4,NVTK
2025-10-16,1162.0,NVTK
2025-10-17,1158.4,NVTK
2025-10-20,1159.6,NVTK
2025-10-21,1116.4,NVTK
2025-10-22,1084.4,NVTK
2025-10-23,1077.2,NVTK
2025-10-24,1057.6,NVTK
2025-10-27,1026.6,NVTK
2025-10-28,1052.2,NVTK
2025-10-29,1057.6,NVTK
2025-10-30,1067.2,NVTK
2025-10-31,1044.8,NVTK
2025-11-01,1044.8,NVTK
2025-11-03,1066.0,NVTK
2025-11-05,1055.4,NVTK
2025-11-06,1060.2,NVTK
2025-11-07,1077.8,NVTK
2025-11-10,1075.8,NVTK
2025-11-11,1088.8,NVTK
2025-11-12,1075.0,NVTK
2025-11-13,1086.4,NVTK
2025-11-14,1077.4,NVTK
2025-11-17,1049.6,NVTK
2025-11-18,1073.0,NVTK
2025-11-19,1117.8,NVTK
2025-11-20,1162.0,NVTK
2025-11-21,1159.4,NVTK
2025-11-24,1147.0,NVTK
2025-11-25,1158.8,NVTK
2025-11-26,1145.4,NVTK
2025-11-27,1119.2,NVTK
2025-11-28,1166.4,NVTK
2025-12-01,1183.0,NVTK
2025-12-02,1178.0,NVTK
2025-12-03,1149.2,NVTK
2025-12-04,1153.6,NVTK
2025-12-05,1194.4,NVTK
2025-12-08,1171.6,NVTK
2025-12-09,1199.6,NVTK
2025-12-10,1194.8,NVTK
2025-12-11,1223.0,NVTK
2025-12-12,1196.4,NVTK
2025-12-15,1216.0,NVTK
2025-12-16,1224.4,NVTK
2025-12-17,1215.8,NVTK
2025-12-18,1206.0,NVTK
2025-12-19,1205.0,NVTK
2025-12-22,1154.6,NVTK
2025-12-23,1165.0,NVTK
2025-12-24,1161.2,NVTK
2025-12-25,1153.8,NVTK
2025-12-26,1198.2,NVTK
2025-12-29,1187.0,NVTK
2025-12-30,1188.0,NVTK
2021-01-04,98.73,ALRS
